timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674664234179,566,/user_info_2,200,OK,Jmeter_HW_1 1-37,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,566,0,325
1674664234078,667,/object_info_2,200,OK,Jmeter_HW_1 1-424,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,667,0,370
1674664232184,2562,/object_info_3,200,OK,Jmeter_HW_1 1-245,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,2562,0,2328
1674664232149,2597,/object_info_3,200,OK,Jmeter_HW_1 1-118,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,2597,0,2347
1674664233183,1567,/get_method,200,OK,Jmeter_HW_1 1-96,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,1567,0,1351
1674664232169,2589,/object_info_2,200,OK,Jmeter_HW_1 1-416,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,2589,0,2346
1674664233125,1633,/object_info_3,200,OK,Jmeter_HW_1 1-287,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,1633,0,1348
1674664233149,1609,/get_method,200,OK,Jmeter_HW_1 1-106,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,1609,0,1363
1674664233149,1610,/get_method,200,OK,Jmeter_HW_1 1-323,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,1610,0,1366
1674664232630,2129,/object_info_1,200,OK,Jmeter_HW_1 1-162,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,2129,0,375
1674664234115,644,/object_info_1,200,OK,Jmeter_HW_1 1-142,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,644,0,363
1674664233163,1598,/user_info_3,200,OK,Jmeter_HW_1 1-201,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,1598,0,1355
1674664234152,610,/user_info_3,200,OK,Jmeter_HW_1 1-109,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,610,0,346
1674664234124,644,/object_info_4,200,OK,Jmeter_HW_1 1-174,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,644,0,364
1674664234221,547,/object_info_2,200,OK,Jmeter_HW_1 1-227,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,547,0,321
1674664233143,1626,/user_info_2,200,OK,Jmeter_HW_1 1-392,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,1626,0,1356
1674664234149,620,/get_method,200,OK,Jmeter_HW_1 1-421,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,620,0,359
1674664234199,576,/object_info_2,200,OK,Jmeter_HW_1 1-429,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,576,0,337
1674664227258,7517,/get_method,200,OK,Jmeter_HW_1 1-22,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,7517,0,2391
1674664233184,1591,/object_info_4,200,OK,Jmeter_HW_1 1-464,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,1591,0,1358
1674664233242,1534,/object_info_3,200,OK,Jmeter_HW_1 1-108,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,1534,0,1332
1674664234255,522,/get_method,200,OK,Jmeter_HW_1 1-104,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,522,0,314
1674664233228,1551,/user_info_3,200,OK,Jmeter_HW_1 1-163,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,1551,0,1336
1674664234235,546,/object_info_4,200,OK,Jmeter_HW_1 1-267,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,546,0,329
1674664233178,1603,/user_info_2,200,OK,Jmeter_HW_1 1-117,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,1603,0,1358
1674664234201,582,/user_info_2,200,OK,Jmeter_HW_1 1-218,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,582,0,352
1674664234237,552,/object_info_3,200,OK,Jmeter_HW_1 1-478,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,552,0,332
1674664232257,2532,/object_info_1,200,OK,Jmeter_HW_1 1-172,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,2532,0,2317
1674664233269,1528,/get_method,200,OK,Jmeter_HW_1 1-105,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,1528,0,1310
1674664232284,2513,/user_info_2,200,OK,Jmeter_HW_1 1-359,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,2513,0,2295
1674664234191,606,/object_info_3,200,OK,Jmeter_HW_1 1-39,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,606,0,346
1674664234235,562,/object_info_4,200,OK,Jmeter_HW_1 1-473,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,562,0,339
1674664233291,1506,/object_info_1,200,OK,Jmeter_HW_1 1-180,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,1506,0,1311
1674664234282,516,/object_info_2,200,OK,Jmeter_HW_1 1-74,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,516,0,314
1674664232301,2504,/object_info_3,200,OK,Jmeter_HW_1 1-307,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,2504,0,2290
1674664233242,1565,/object_info_1,200,OK,Jmeter_HW_1 1-138,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,1565,0,1332
1674664232284,2528,/object_info_1,200,OK,Jmeter_HW_1 1-123,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,2528,0,2307
1674664232296,2516,/object_info_3,200,OK,Jmeter_HW_1 1-376,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,2516,0,2300
1674664231924,2891,/object_info_2,200,OK,Jmeter_HW_1 1-378,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,2891,0,369
1674664233228,1595,/get_method,200,OK,Jmeter_HW_1 1-327,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,1595,0,1346
1674664234326,502,/object_info_2,200,OK,Jmeter_HW_1 1-253,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,502,0,292
1674664232261,2567,/object_info_1,200,OK,Jmeter_HW_1 1-67,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,2567,0,2322
1674664234370,461,/object_info_2,200,OK,Jmeter_HW_1 1-26,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,461,0,258
1674664232300,2533,/object_info_2,200,OK,Jmeter_HW_1 1-332,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,2533,0,2309
1674664234389,459,/get_method,200,OK,Jmeter_HW_1 1-462,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,459,0,260
1674664233348,1500,/user_info_2,200,OK,Jmeter_HW_1 1-456,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,1500,0,1283
1674664234301,549,/object_info_3,200,OK,Jmeter_HW_1 1-207,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,549,0,313
1674664234339,513,/user_info_2,200,OK,Jmeter_HW_1 1-77,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,513,0,295
1674664233462,1399,/get_method,200,OK,Jmeter_HW_1 1-143,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,1399,0,369
1674664234326,536,/object_info_3,200,OK,Jmeter_HW_1 1-303,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,536,0,308
1674664215948,18914,/user_info_2,200,OK,Jmeter_HW_1 1-410,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,18914,0,1424
1674664230755,4110,/object_info_2,200,OK,Jmeter_HW_1 1-116,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,4110,0,327
1674664230677,4192,/user_info_3,200,OK,Jmeter_HW_1 1-36,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,4192,0,352
1674664234379,495,/user_info_3,200,OK,Jmeter_HW_1 1-291,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,495,0,284
1674664228517,6357,/user_info_3,200,OK,Jmeter_HW_1 1-360,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,6357,0,1388
1674664234348,529,/get_method,200,OK,Jmeter_HW_1 1-87,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,529,0,307
1674664234402,475,/object_info_3,200,OK,Jmeter_HW_1 1-85,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,475,0,278
1674664232428,2457,/get_method,200,OK,Jmeter_HW_1 1-193,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,2457,0,2270
1674664230684,4201,/object_info_4,200,OK,Jmeter_HW_1 1-400,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,4201,0,353
1674664230619,4268,/get_method,200,OK,Jmeter_HW_1 1-43,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,4268,0,363
1674664230749,4141,/user_info_3,200,OK,Jmeter_HW_1 1-461,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,4141,0,334
1674664234465,429,/get_method,200,OK,Jmeter_HW_1 1-30,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,429,0,250
1674664234447,450,/object_info_4,200,OK,Jmeter_HW_1 1-69,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,450,0,270
1674664231515,3389,/user_info_3,200,OK,Jmeter_HW_1 1-481,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,3389,0,3224
1674664233514,1406,/user_info_3,200,OK,Jmeter_HW_1 1-299,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,1406,0,382
1674664234504,436,/user_info_2,200,OK,Jmeter_HW_1 1-275,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,436,0,258
1674664234583,364,/object_info_1,200,OK,Jmeter_HW_1 1-194,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,364,0,215
1674664234596,363,/object_info_2,200,OK,Jmeter_HW_1 1-239,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,363,0,216
1674664234608,361,/object_info_2,200,OK,Jmeter_HW_1 1-236,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,361,0,210
1674664234583,387,/user_info_2,200,OK,Jmeter_HW_1 1-60,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,386,0,242
1674664234577,395,/user_info_3,200,OK,Jmeter_HW_1 1-212,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,395,0,235
1674664234626,354,/object_info_2,200,OK,Jmeter_HW_1 1-420,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,354,0,212
1674664234634,348,/object_info_2,200,OK,Jmeter_HW_1 1-471,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,348,0,207
1674664234634,349,/get_method,200,OK,Jmeter_HW_1 1-75,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,349,0,209
1674664233653,1331,/get_method,200,OK,Jmeter_HW_1 1-150,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,1331,0,1198
1674664234625,360,/object_info_3,200,OK,Jmeter_HW_1 1-63,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,359,0,214
1674664231655,3338,/user_info_3,200,OK,Jmeter_HW_1 1-372,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,3338,0,3200
1674664234644,359,/object_info_4,200,OK,Jmeter_HW_1 1-373,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,359,0,225
1674664231645,3361,/object_info_2,200,OK,Jmeter_HW_1 1-494,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,3361,0,3216
1674664233673,1339,/object_info_1,200,OK,Jmeter_HW_1 1-155,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,1339,0,1214
1674664226062,8958,/user_info_3,200,OK,Jmeter_HW_1 1-438,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,8958,0,1419
1674664230694,4330,/get_method,200,OK,Jmeter_HW_1 1-425,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,4330,0,1361
1674664233696,1329,/object_info_3,200,OK,Jmeter_HW_1 1-258,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,1329,0,1189
1674664234745,295,/user_info_3,200,OK,Jmeter_HW_1 1-37,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,295,0,173
1674664234777,271,/object_info_4,200,OK,Jmeter_HW_1 1-108,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,271,0,148
1674664233796,1268,/get_method,200,OK,Jmeter_HW_1 1-132,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,1268,0,1149
1674664233696,1374,/object_info_3,200,OK,Jmeter_HW_1 1-306,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,1374,0,1208
1674664233748,1323,/get_method,200,OK,Jmeter_HW_1 1-89,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,1322,0,1175
1674664231564,3521,/user_info_3,200,OK,Jmeter_HW_1 1-349,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,3521,0,273
1674664232814,2279,/object_info_2,200,OK,Jmeter_HW_1 1-423,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,2279,0,2156
1674664230572,4529,/object_info_3,200,OK,Jmeter_HW_1 1-261,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,4529,0,379
1674664229633,5472,/user_info_3,200,OK,Jmeter_HW_1 1-263,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,5472,0,1369
1674664230632,4473,/object_info_4,200,OK,Jmeter_HW_1 1-249,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,4473,0,370
1674664234861,244,/user_info_2,200,OK,Jmeter_HW_1 1-143,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,244,0,132
1674664226549,8564,/user_info_2,200,OK,Jmeter_HW_1 1-498,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,8564,0,4389
1674664234865,260,/object_info_3,200,OK,Jmeter_HW_1 1-116,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,260,0,133
1674664234904,221,/object_info_1,200,OK,Jmeter_HW_1 1-481,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,221,0,128
1674664234877,261,/object_info_4,200,OK,Jmeter_HW_1 1-85,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,261,0,138
1674664234983,190,/user_info_2,200,OK,Jmeter_HW_1 1-75,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,190,0,95
1674664232293,2884,/object_info_1,200,OK,Jmeter_HW_1 1-41,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,2884,0,1370
1674664232929,2285,/object_info_2,200,OK,Jmeter_HW_1 1-210,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,2285,0,2142
1674664235012,209,/object_info_2,200,OK,Jmeter_HW_1 1-155,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,209,0,101
1674664233935,1286,/get_method,200,OK,Jmeter_HW_1 1-312,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,1286,0,1142
1674664234993,257,/object_info_1,200,OK,Jmeter_HW_1 1-372,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,257,0,125
1674664233997,1254,/object_info_4,200,OK,Jmeter_HW_1 1-110,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,1254,0,1122
1674664234022,1264,/object_info_1,200,OK,Jmeter_HW_1 1-422,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,1264,0,1128
1674664234016,1280,/object_info_1,200,OK,Jmeter_HW_1 1-280,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,1280,0,1136
1674664233259,2047,/user_info_2,200,OK,Jmeter_HW_1 1-486,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,2047,0,382
1674664234074,1290,/user_info_2,200,OK,Jmeter_HW_1 1-14,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,1290,0,1147
1674664223250,12115,/user_info_3,200,OK,Jmeter_HW_1 1-463,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,12115,0,1377
1674664232149,3225,/object_info_3,200,OK,Jmeter_HW_1 1-149,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,3225,0,3114
1674664233275,2100,/user_info_2,200,OK,Jmeter_HW_1 1-313,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,2100,0,393
1674664232257,3152,/user_info_3,200,OK,Jmeter_HW_1 1-61,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,3152,0,1406
1674664233502,1937,/get_method,200,OK,Jmeter_HW_1 1-308,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,1937,0,359
1674664233431,2008,/object_info_3,200,OK,Jmeter_HW_1 1-213,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,2008,0,387
1674664234157,1263,/object_info_1,200,OK,Jmeter_HW_1 1-260,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,1263,0,1135
1674664229616,5826,/get_method,200,OK,Jmeter_HW_1 1-469,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,5826,0,3366
1674664233210,2247,/user_info_3,200,OK,Jmeter_HW_1 1-271,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,2247,0,2126
1674664230705,4858,/get_method,200,OK,Jmeter_HW_1 1-309,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,4858,0,352
1674664233632,1992,/get_method,200,OK,Jmeter_HW_1 1-189,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,1992,0,382
1674664235439,212,/object_info_2,200,OK,Jmeter_HW_1 1-260,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,212,0,102
1674664235563,267,/user_info_2,200,OK,Jmeter_HW_1 1-309,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,267,0,130
1674664234574,1278,/user_info_2,200,OK,Jmeter_HW_1 1-448,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,1278,0,1136
1674664228517,7368,/object_info_1,200,OK,Jmeter_HW_1 1-206,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,7368,0,2382
1674664235624,269,/user_info_2,200,OK,Jmeter_HW_1 1-189,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,269,0,131
1674664233634,2270,/user_info_3,200,OK,Jmeter_HW_1 1-383,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,2270,0,2134
1674664234649,1265,/object_info_1,200,OK,Jmeter_HW_1 1-147,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,1265,0,1133
1674664234671,1270,/get_method,200,OK,Jmeter_HW_1 1-358,text,true,,188,148,500,500,http://5.75.203.123:5005/get_method?age=37&name=Andrey,1270,0,1135
1674664231680,4274,/object_info_4,200,OK,Jmeter_HW_1 1-352,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,4274,0,4137
1674664234717,1280,/user_info_3,200,OK,Jmeter_HW_1 1-414,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,1280,0,1142
1674664234750,1261,/user_info_2,200,OK,Jmeter_HW_1 1-96,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,1261,0,1132
1674664234775,1257,/user_info_2,200,OK,Jmeter_HW_1 1-22,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,1257,0,1129
1674664234797,1249,/user_info_3,200,OK,Jmeter_HW_1 1-359,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,1249,0,1126
1674664234781,1275,/user_info_3,200,OK,Jmeter_HW_1 1-117,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,1275,0,1141
1674664233790,2270,/user_info_2,200,OK,Jmeter_HW_1 1-363,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,2270,0,2134
1674664233854,2240,/object_info_1,200,OK,Jmeter_HW_1 1-1,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,2240,0,2119
1674664232882,3240,/object_info_3,200,OK,Jmeter_HW_1 1-454,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,3240,0,3120
1674664231774,4357,/object_info_3,200,OK,Jmeter_HW_1 1-433,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,4357,0,1376
1674664235914,264,/object_info_2,200,OK,Jmeter_HW_1 1-147,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,264,0,126
1674664233431,2774,/user_info_3,200,OK,Jmeter_HW_1 1-326,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,2774,0,381
1674664234970,1267,/user_info_3,200,OK,Jmeter_HW_1 1-60,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,1267,0,1128
1674664231924,4472,/object_info_3,200,OK,Jmeter_HW_1 1-395,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,4472,0,360
1674664234199,2265,/object_info_2,200,OK,Jmeter_HW_1 1-99,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,2265,0,2134
1674664234291,2228,/object_info_2,200,OK,Jmeter_HW_1 1-130,text,true,,472,160,500,500,http://5.75.203.123:5005/object_info_2?name=Ira&age=32&salary=2000,2228,0,2119
1674664232550,4063,/object_info_3,200,OK,Jmeter_HW_1 1-482,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,4063,0,343
1674664231670,4976,/object_info_3,200,OK,Jmeter_HW_1 1-391,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,4976,0,340
1674664234436,2277,/object_info_4,200,OK,Jmeter_HW_1 1-94,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,2277,0,2133
1674664236646,262,/object_info_4,200,OK,Jmeter_HW_1 1-391,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,262,0,131
1674664230097,7034,/user_info_3,200,OK,Jmeter_HW_1 1-316,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,7034,0,1144
1674664232267,4877,/user_info_3,200,OK,Jmeter_HW_1 1-221,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,4877,0,389
1674664237145,275,/object_info_1,200,OK,Jmeter_HW_1 1-221,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,275,0,138
1674664230643,7279,/object_info_4,200,OK,Jmeter_HW_1 1-169,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,7279,0,351
1674664230719,7216,/object_info_1,200,OK,Jmeter_HW_1 1-435,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,7216,0,341
1674664230647,7532,/object_info_3,200,OK,Jmeter_HW_1 1-335,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,7532,0,356
1674664229634,8547,/object_info_1,200,OK,Jmeter_HW_1 1-157,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,8547,0,1354
1674664230548,7860,/object_info_4,200,OK,Jmeter_HW_1 1-475,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,7859,0,385
1674664229595,8825,/object_info_1,200,OK,Jmeter_HW_1 1-386,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,8825,0,1369
1674664230466,7973,/user_info_3,200,OK,Jmeter_HW_1 1-76,text,true,,380,242,500,500,http://5.75.203.123:5005/user_info_3,7973,0,397
1674664230568,7871,/user_info_2,200,OK,Jmeter_HW_1 1-231,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,7871,0,383
1674664234436,4177,/user_info_2,200,OK,Jmeter_HW_1 1-32,text,true,,475,245,500,500,http://5.75.203.123:5005/user_info_2,4177,0,4090
1674664234444,4170,/object_info_3,200,OK,Jmeter_HW_1 1-184,text,true,,527,158,500,500,http://5.75.203.123:5005/object_info_3?name=Ivan&age=6&salary=20,4170,0,4087
1674664234447,4175,/object_info_4,200,OK,Jmeter_HW_1 1-3,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,4175,0,4086
1674664234436,4236,/object_info_4,200,OK,Jmeter_HW_1 1-121,text,true,,247,159,500,500,http://5.75.203.123:5005/object_info_4?name=Ivan&age=6&salary=300,4236,0,4116
1674664234513,4163,/object_info_1,200,OK,Jmeter_HW_1 1-367,text,true,,247,161,500,500,http://5.75.203.123:5005/object_info_1?name=Andrey&age=37&weight=90,4163,0,4087
